timestamp,cpu_usage,memory_usage,net_io,disk_io,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,target,latency_ms,throughput,cost,utilization
2024-01-03 13:05:00,88.83,91.48,271.83,397.14,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,208.34,1786.77,0.1366,90.16
2024-01-03 13:10:00,36.83,38.84,123.93,804.85,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,265.33,712.44,0.1366,37.84
2024-01-03 13:15:00,21.15,16.35,459.24,271.12,GCP,us-west,B1s,1,1.0,0.012,scale_down,283.06,440.16,0.018,18.75
2024-01-03 13:20:00,17.01,95.99,161.13,873.68,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,246.07,1117.97,0.1366,56.5
2024-01-03 13:25:00,11.19,56.06,396.25,941.32,AWS,us-west,B1s,1,1.0,0.012,no_action,264.73,683.1,0.018,33.62
2024-01-03 13:30:00,35.58,36.01,219.67,453.99,GCP,us-west,B1s,1,1.0,0.012,no_action,252.03,723.87,0.018,35.8
2024-01-03 13:35:00,72.21,25.08,189.64,553.01,GCP,us-east,B1s,1,1.0,0.012,no_action,257.9,1013.44,0.018,48.64
2024-01-03 13:40:00,68.1,24.02,296.17,178.7,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,241.3,831.54,0.1366,46.06
2024-01-03 13:45:00,13.58,34.66,480.04,958.27,Azure,us-east,B1s,1,1.0,0.012,no_action,272.05,476.21,0.018,24.12
2024-01-03 13:50:00,26.12,45.3,476.5,227.08,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,260.29,727.66,0.0174,35.71
2024-01-03 13:55:00,98.31,44.35,398.86,408.33,AWS,us-west,B1s,1,1.0,0.012,scale_up,216.91,1450.98,0.018,71.33
2024-01-03 14:00:00,23.14,94.43,462.94,898.72,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,253.03,1199.75,0.1366,58.79
2024-01-03 14:05:00,16.21,40.13,191.17,672.08,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,262.13,543.52,0.1366,28.17
2024-01-03 14:10:00,63.68,83.29,221.96,219.04,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,220.37,1434.21,0.1366,73.48
2024-01-03 14:15:00,36.99,67.85,320.43,726.47,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,258.49,1025.25,0.0174,52.42
2024-01-03 14:20:00,28.37,52.21,410.42,262.14,Azure,us-west,B1s,1,1.0,0.012,no_action,272.67,750.44,0.018,40.29
2024-01-03 14:25:00,12.28,72.1,192.25,150.17,GCP,us-west,B1s,1,1.0,0.012,no_action,243.85,873.37,0.018,42.19
2024-01-03 14:30:00,44.81,17.25,116.22,368.18,AWS,us-east,B1s,1,1.0,0.012,no_action,268.9,609.82,0.018,31.03
2024-01-03 14:35:00,21.09,37.69,466.73,245.53,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,273.81,670.48,0.1366,29.39
2024-01-03 14:40:00,89.6,59.86,290.55,275.91,Azure,asia-south,B1s,1,1.0,0.012,scale_up,214.3,1420.75,0.018,74.73
2024-01-03 14:45:00,78.38,40.49,478.43,764.13,AWS,us-east,t2.micro,1,1.0,0.0116,no_action,250.07,1200.85,0.0174,59.44
2024-01-03 14:50:00,14.46,33.14,259.27,304.28,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,279.22,484.78,0.1366,23.8
2024-01-03 14:55:00,48.14,40.79,482.7,500.37,AWS,us-east,t2.micro,1,1.0,0.0116,no_action,233.57,881.19,0.0174,44.47
2024-01-03 15:00:00,91.86,61.21,392.98,830.63,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,215.47,1435.3,0.1366,76.53
2024-01-03 15:05:00,86.36,42.69,407.27,946.89,GCP,us-west,B1s,1,1.0,0.012,scale_up,249.41,1326.03,0.018,64.53
2024-01-03 15:10:00,82.46,86.05,227.77,146.14,AWS,asia-south,t2.micro,1,1.0,0.0116,scale_up,232.44,1637.97,0.0174,84.25
2024-01-03 15:15:00,50.53,77.41,210.64,671.27,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,241.89,1242.56,0.1366,63.97
2024-01-03 15:20:00,59.11,28.37,181.36,773.75,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,241.27,870.21,0.0174,43.74
2024-01-03 15:25:00,97.05,74.36,480.71,484.39,Azure,us-east,B1s,1,1.0,0.012,scale_up,223.79,1711.13,0.018,85.7
2024-01-03 15:30:00,57.25,73.66,163.48,502.05,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,231.92,1292.28,0.1366,65.45
2024-01-03 15:35:00,10.08,13.53,489.78,318.12,Azure,us-west,t2.micro,1,1.0,0.0116,scale_down,297.8,259.22,0.0174,11.8
2024-01-03 15:40:00,59.56,23.78,377.65,640.23,AWS,us-east,B1s,1,1.0,0.012,no_action,267.21,871.44,0.018,41.67
2024-01-03 15:45:00,97.79,61.62,203.74,683.62,AWS,us-west,B1s,1,1.0,0.012,scale_up,216.8,1555.47,0.018,79.7
2024-01-03 15:50:00,83.42,63.76,227.14,526.09,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,222.29,1517.47,0.0174,73.59
2024-01-03 15:55:00,88.27,17.93,399.56,862.79,GCP,us-west,B1s,1,1.0,0.012,scale_up,244.1,998.05,0.018,53.1
2024-01-03 16:00:00,24.89,73.59,290.91,671.79,GCP,us-east,B1s,1,1.0,0.012,no_action,244.95,954.23,0.018,49.24
2024-01-03 16:05:00,13.73,38.99,301.89,872.14,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,266.32,621.72,0.1366,26.36
2024-01-03 16:10:00,95.78,74.73,468.57,574.83,AWS,us-east,t2.micro,1,1.0,0.0116,scale_up,208.66,1723.26,0.0174,85.25
2024-01-03 16:15:00,37.25,57.92,303.99,640.52,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,248.44,896.59,0.0174,47.59
2024-01-03 16:20:00,65.55,97.28,377.43,930.34,Azure,us-west,t2.micro,1,1.0,0.0116,scale_up,223.65,1700.67,0.0174,81.41
2024-01-03 16:25:00,27.28,70.0,330.52,642.22,Azure,us-west,B1s,1,1.0,0.012,no_action,282.88,916.63,0.018,48.64
2024-01-03 16:30:00,40.1,56.74,138.9,824.66,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,270.81,929.67,0.0174,48.42
2024-01-03 16:35:00,49.39,34.91,301.18,412.3,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,237.2,844.42,0.1366,42.15
2024-01-03 16:40:00,76.34,13.3,263.65,402.69,GCP,us-east,B1s,1,1.0,0.012,no_action,271.61,914.43,0.018,44.82
2024-01-03 16:45:00,53.65,17.69,487.61,566.21,Azure,asia-south,B1s,1,1.0,0.012,no_action,250.66,743.03,0.018,35.67
2024-01-03 16:50:00,53.51,48.62,83.7,195.54,AWS,us-west,B1s,1,1.0,0.012,no_action,244.05,1052.97,0.018,51.06
2024-01-03 16:55:00,27.55,55.44,395.94,155.75,AWS,us-east,t2.micro,1,1.0,0.0116,no_action,248.66,839.83,0.0174,41.49
2024-01-03 17:00:00,13.28,14.75,425.37,206.18,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_down,285.19,251.34,0.1366,14.02
2024-01-03 17:05:00,85.96,33.62,239.77,135.93,AWS,us-west,B1s,1,1.0,0.012,scale_up,261.91,1124.62,0.018,59.79
2024-01-03 17:10:00,61.38,39.92,191.99,195.96,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,241.54,1000.01,0.1366,50.65
2024-01-03 17:15:00,78.99,96.96,486.53,878.56,Azure,us-east,B1s,1,1.0,0.012,scale_up,228.01,1799.61,0.018,87.97
2024-01-03 17:20:00,35.67,66.77,255.04,533.82,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,240.69,1072.24,0.1366,51.22
2024-01-03 17:25:00,38.62,93.22,75.3,537.07,GCP,asia-south,B1s,1,1.0,0.012,scale_up,236.13,1356.69,0.018,65.92
2024-01-03 17:30:00,59.18,32.48,204.47,866.84,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,261.18,1057.33,0.1366,45.83
2024-01-03 17:35:00,18.96,11.44,483.66,439.29,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_down,277.42,313.06,0.0174,15.2
2024-01-03 17:40:00,71.48,93.93,309.05,213.5,AWS,us-west,B1s,1,1.0,0.012,scale_up,231.92,1676.53,0.018,82.71
2024-01-03 17:45:00,46.58,89.19,341.91,909.32,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,222.61,1373.63,0.1366,67.88
2024-01-03 17:50:00,37.87,28.16,458.97,784.36,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,255.09,713.0,0.1366,33.02
2024-01-03 17:55:00,26.56,78.08,263.37,303.21,AWS,asia-south,B1s,1,1.0,0.012,no_action,243.22,1052.06,0.018,52.32
2024-01-03 18:00:00,39.36,52.17,116.58,986.19,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,250.35,900.02,0.0174,45.77
2024-01-03 18:05:00,28.32,79.22,241.48,608.87,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,259.34,1064.18,0.0174,53.77
2024-01-03 18:10:00,89.67,17.8,292.26,921.91,AWS,asia-south,t2.micro,1,1.0,0.0116,scale_up,257.66,1055.33,0.0174,53.73
2024-01-03 18:15:00,22.03,94.19,388.14,947.2,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,230.9,1233.23,0.0174,58.11
2024-01-03 18:20:00,94.44,34.8,199.48,730.73,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,241.33,1262.91,0.0174,64.62
2024-01-03 18:25:00,76.47,15.74,224.25,354.49,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,267.41,966.41,0.1366,46.1
2024-01-03 18:30:00,97.9,43.95,410.83,491.08,AWS,us-west,t2.micro,1,1.0,0.0116,scale_up,227.07,1430.09,0.0174,70.93
2024-01-03 18:35:00,95.29,29.69,196.8,780.57,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,253.1,1173.28,0.1366,62.49
2024-01-03 18:40:00,50.01,76.81,152.75,152.61,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,234.16,1173.7,0.1366,63.41
2024-01-03 18:45:00,25.12,41.93,229.99,151.65,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,276.05,680.88,0.0174,33.52
2024-01-03 18:50:00,23.66,63.8,349.13,477.4,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,248.92,957.41,0.0174,43.73
2024-01-03 18:55:00,55.42,10.66,361.27,695.21,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,265.85,641.39,0.0174,33.04
2024-01-03 19:00:00,98.11,47.87,275.88,918.94,AWS,asia-south,B1s,1,1.0,0.012,scale_up,233.2,1541.72,0.018,72.99
2024-01-03 19:05:00,81.8,87.79,255.6,527.6,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,219.09,1691.16,0.1366,84.8
2024-01-03 19:10:00,72.74,17.49,438.33,532.5,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,255.75,864.95,0.0174,45.11
2024-01-03 19:15:00,47.54,89.0,141.8,843.82,AWS,us-east,B1s,1,1.0,0.012,scale_up,225.23,1369.61,0.018,68.27
2024-01-03 19:20:00,97.47,56.14,180.89,522.47,Azure,us-west,B1s,1,1.0,0.012,scale_up,218.87,1575.79,0.018,76.81
2024-01-03 19:25:00,27.34,21.62,184.04,802.04,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_down,260.09,481.57,0.1366,24.48
2024-01-03 19:30:00,24.96,39.95,472.97,408.72,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,267.45,664.45,0.0174,32.45
2024-01-03 19:35:00,26.12,90.2,257.16,738.7,GCP,asia-south,B1s,1,1.0,0.012,scale_up,244.62,1137.74,0.018,58.16
2024-01-03 19:40:00,35.36,26.59,67.71,119.66,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,264.24,637.47,0.1366,30.98
2024-01-03 19:45:00,52.09,64.53,242.76,124.4,GCP,us-east,B1s,1,1.0,0.012,no_action,245.65,1179.38,0.018,58.31
2024-01-03 19:50:00,48.96,58.2,264.64,450.29,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,257.39,993.32,0.1366,53.58
2024-01-03 19:55:00,93.42,96.59,279.03,507.54,AWS,asia-south,t2.micro,1,1.0,0.0116,scale_up,207.43,1845.59,0.0174,95.0
2024-01-03 20:00:00,35.43,35.11,232.24,998.91,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,265.84,674.08,0.1366,35.27
2024-01-03 20:05:00,17.43,23.91,247.8,559.41,GCP,us-west,t2.micro,1,1.0,0.0116,scale_down,270.76,357.1,0.0174,20.67
2024-01-03 20:10:00,17.83,37.29,484.95,950.24,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,280.42,458.23,0.0174,27.56
2024-01-03 20:15:00,91.86,10.56,414.81,953.53,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,249.24,1052.12,0.1366,51.21
2024-01-03 20:20:00,11.28,33.19,252.47,723.62,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,281.01,354.51,0.1366,22.23
2024-01-03 20:25:00,58.0,46.51,126.12,979.71,AWS,us-west,B1s,1,1.0,0.012,no_action,247.69,1104.03,0.018,52.25
2024-01-03 20:30:00,64.29,30.45,294.7,725.47,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,255.4,947.83,0.1366,47.37
2024-01-03 20:35:00,65.02,43.39,397.47,253.42,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,230.16,1025.13,0.0174,54.2
2024-01-03 20:40:00,48.86,80.36,267.88,814.61,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,216.97,1336.8,0.0174,64.61
2024-01-03 20:45:00,82.9,31.45,150.97,554.05,AWS,us-east,t2.micro,1,1.0,0.0116,no_action,244.47,1253.31,0.0174,57.18
2024-01-03 20:50:00,50.1,97.03,307.04,877.09,GCP,us-west,B1s,1,1.0,0.012,scale_up,228.53,1416.72,0.018,73.56
2024-01-03 20:55:00,88.12,62.48,373.11,434.84,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,223.78,1461.61,0.0174,75.3
2024-01-03 21:00:00,45.5,88.04,159.8,970.06,GCP,asia-south,B1s,1,1.0,0.012,scale_up,240.83,1320.81,0.018,66.77
2024-01-03 21:05:00,97.0,49.91,194.45,573.48,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,215.33,1515.57,0.0174,73.45
2024-01-03 21:10:00,76.28,14.65,72.18,447.66,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,240.95,855.31,0.1366,45.47
2024-01-03 21:15:00,54.19,38.87,136.52,378.52,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,252.79,948.8,0.1366,46.53
2024-01-03 21:20:00,50.02,61.89,492.5,317.44,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,255.64,1167.76,0.1366,55.95
2024-01-03 21:25:00,64.66,17.97,354.59,157.69,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,273.78,856.58,0.0174,41.31
2024-01-03 21:30:00,28.99,85.75,63.66,859.43,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,227.79,1136.98,0.1366,57.37
2024-01-03 21:35:00,22.04,95.8,82.7,279.18,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,253.15,1102.04,0.1366,58.92
2024-01-03 21:40:00,59.03,21.31,180.38,314.88,GCP,asia-south,B1s,1,1.0,0.012,no_action,255.59,735.12,0.018,40.17
2024-01-03 21:45:00,73.36,29.57,215.01,451.83,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,242.23,1065.9,0.1366,51.47
2024-01-03 21:50:00,16.12,38.52,170.06,555.33,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,277.63,565.57,0.0174,27.32
2024-01-03 21:55:00,86.04,42.37,359.26,381.55,GCP,us-east,n1-standard-1,1,3.75,0.0475,scale_up,237.34,1267.27,0.1366,64.2
2024-01-03 22:00:00,10.88,46.83,198.22,724.04,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,263.52,628.92,0.1366,28.86
2024-01-03 22:05:00,83.05,36.45,250.85,754.32,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,247.06,1137.32,0.1366,59.75
2024-01-03 22:10:00,64.87,92.36,120.36,776.62,AWS,asia-south,B1s,1,1.0,0.012,scale_up,204.77,1597.46,0.018,78.62
2024-01-03 22:15:00,52.7,40.04,310.69,900.1,AWS,us-west,B1s,1,1.0,0.012,no_action,273.11,978.66,0.018,46.37
2024-01-03 22:20:00,56.69,14.6,154.79,542.8,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,254.95,684.86,0.1366,35.64
2024-01-03 22:25:00,55.37,39.05,166.15,517.59,Azure,us-west,B1s,1,1.0,0.012,no_action,256.83,979.99,0.018,47.21
2024-01-03 22:30:00,19.56,79.83,413.58,790.99,GCP,asia-south,B1s,1,1.0,0.012,no_action,253.38,952.67,0.018,49.7
2024-01-03 22:35:00,85.09,61.96,340.88,512.53,Azure,us-east,t2.micro,1,1.0,0.0116,scale_up,221.22,1472.12,0.0174,73.53
2024-01-03 22:40:00,67.51,17.33,245.76,363.39,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,246.66,855.17,0.1366,42.42
2024-01-03 22:45:00,72.25,81.55,123.51,193.88,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,199.38,1640.1,0.1366,76.9
2024-01-03 22:50:00,19.6,68.46,440.6,845.37,AWS,us-east,B1s,1,1.0,0.012,no_action,249.3,890.5,0.018,44.03
2024-01-03 22:55:00,20.12,14.44,165.87,222.1,Azure,us-west,B1s,1,1.0,0.012,scale_down,275.86,273.97,0.018,17.28
2024-01-03 23:00:00,94.87,64.93,425.74,739.32,AWS,us-east,t2.micro,1,1.0,0.0116,scale_up,223.34,1571.36,0.0174,79.9
2024-01-03 23:05:00,34.76,67.52,203.43,997.91,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,239.85,974.59,0.1366,51.14
2024-01-03 23:10:00,93.76,12.22,363.51,752.79,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,251.88,1113.4,0.1366,52.99
2024-01-03 23:15:00,68.26,21.55,342.58,984.23,AWS,asia-south,B1s,1,1.0,0.012,no_action,253.84,940.44,0.018,44.91
2024-01-03 23:20:00,13.6,42.61,421.88,731.35,AWS,us-west,B1s,1,1.0,0.012,no_action,265.21,559.05,0.018,28.11
2024-01-03 23:25:00,48.42,52.21,467.85,676.98,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,252.31,908.82,0.1366,50.31
2024-01-03 23:30:00,15.94,97.53,212.03,530.08,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,256.96,1080.4,0.1366,56.73
2024-01-03 23:35:00,69.6,74.38,170.66,384.1,Azure,us-west,B1s,1,1.0,0.012,no_action,231.51,1397.58,0.018,71.99
2024-01-03 23:40:00,13.58,63.79,441.36,901.75,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,243.5,662.18,0.1366,38.69
2024-01-03 23:45:00,16.93,70.37,419.57,320.19,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,268.08,859.37,0.1366,43.65
2024-01-03 23:50:00,88.94,31.89,297.76,273.24,GCP,us-east,n1-standard-1,1,3.75,0.0475,scale_up,245.1,1242.31,0.1366,60.41
2024-01-03 23:55:00,14.39,85.94,247.12,408.16,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,241.05,1008.29,0.0174,50.16
2024-01-04 00:00:00,78.1,62.42,133.97,269.41,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,241.24,1420.03,0.1366,70.26
2024-01-04 00:05:00,11.57,14.41,307.75,837.55,Azure,asia-south,B1s,1,1.0,0.012,scale_down,275.44,193.14,0.018,12.99
2024-01-04 00:10:00,63.67,34.68,61.97,761.71,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,262.71,1075.97,0.1366,49.17
2024-01-04 00:15:00,76.75,70.77,142.65,417.23,GCP,asia-south,B1s,1,1.0,0.012,no_action,234.74,1496.08,0.018,73.76
2024-01-04 00:20:00,96.65,66.55,132.85,195.09,Azure,us-east,B1s,1,1.0,0.012,scale_up,221.63,1696.19,0.018,81.6
2024-01-04 00:25:00,65.65,80.33,366.47,851.01,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,222.4,1497.63,0.1366,72.99
2024-01-04 00:30:00,67.64,38.27,481.09,130.08,AWS,asia-south,B1s,1,1.0,0.012,no_action,235.1,1073.39,0.018,52.95
2024-01-04 00:35:00,74.1,25.83,155.92,544.93,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,254.24,970.4,0.1366,49.96
2024-01-04 00:40:00,55.06,92.06,115.98,681.34,AWS,asia-south,t2.micro,1,1.0,0.0116,scale_up,220.55,1448.27,0.0174,73.56
2024-01-04 00:45:00,71.51,63.43,389.67,378.52,AWS,asia-south,B1s,1,1.0,0.012,no_action,210.83,1289.69,0.018,67.47
2024-01-04 00:50:00,98.57,36.3,182.67,419.09,AWS,us-east,t2.micro,1,1.0,0.0116,scale_up,216.73,1369.35,0.0174,67.44
2024-01-04 00:55:00,92.38,33.91,453.12,193.13,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,243.76,1276.18,0.1366,63.14
2024-01-04 01:00:00,25.19,97.15,253.8,951.14,AWS,us-west,B1s,1,1.0,0.012,scale_up,226.96,1276.29,0.018,61.17
2024-01-04 01:05:00,26.95,37.34,91.86,229.48,AWS,us-west,B1s,1,1.0,0.012,no_action,266.08,597.26,0.018,32.15
2024-01-04 01:10:00,81.6,22.72,108.64,679.09,Azure,us-west,B1s,1,1.0,0.012,no_action,242.96,1096.92,0.018,52.16
2024-01-04 01:15:00,69.02,58.35,354.71,714.4,Azure,us-east,B1s,1,1.0,0.012,no_action,222.44,1311.89,0.018,63.69
2024-01-04 01:20:00,13.51,51.0,450.94,612.55,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,272.75,601.18,0.0174,32.26
2024-01-04 01:25:00,70.69,98.2,493.52,718.01,Azure,us-west,B1s,1,1.0,0.012,scale_up,222.98,1657.02,0.018,84.44
2024-01-04 01:30:00,19.63,80.26,459.59,444.55,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,239.65,1096.16,0.1366,49.95
2024-01-04 01:35:00,49.4,37.93,392.96,942.56,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,260.04,902.52,0.1366,43.66
2024-01-04 01:40:00,32.76,16.06,170.6,920.99,Azure,us-west,B1s,1,1.0,0.012,no_action,289.52,530.17,0.018,24.41
2024-01-04 01:45:00,33.14,74.74,62.65,437.79,GCP,asia-south,B1s,1,1.0,0.012,no_action,236.0,1096.81,0.018,53.94
2024-01-04 01:50:00,84.07,31.15,343.53,464.68,Azure,asia-south,B1s,1,1.0,0.012,no_action,233.43,1163.17,0.018,57.61
2024-01-04 01:55:00,11.52,91.86,171.33,837.71,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,256.83,972.34,0.1366,51.69
2024-01-04 02:00:00,96.89,92.42,276.29,815.6,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,199.38,1878.14,0.1366,94.66
2024-01-04 02:05:00,34.45,83.44,220.24,179.56,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,229.29,1269.93,0.0174,58.95
2024-01-04 02:10:00,24.99,98.76,419.38,353.33,GCP,us-west,B1s,1,1.0,0.012,scale_up,240.22,1188.27,0.018,61.88
2024-01-04 02:15:00,93.59,54.71,429.33,501.3,AWS,asia-south,B1s,1,1.0,0.012,scale_up,236.07,1528.95,0.018,74.15
2024-01-04 02:20:00,25.66,42.51,336.79,163.63,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,271.37,573.12,0.1366,34.09
2024-01-04 02:25:00,99.66,52.71,417.23,488.86,GCP,asia-south,B1s,1,1.0,0.012,scale_up,228.03,1589.21,0.018,76.19
2024-01-04 02:30:00,89.79,46.98,321.94,667.02,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,220.69,1355.02,0.0174,68.39
2024-01-04 02:35:00,18.42,11.5,443.09,312.83,Azure,asia-south,B1s,1,1.0,0.012,scale_down,291.9,257.26,0.018,14.96
2024-01-04 02:40:00,38.8,55.54,123.13,963.77,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,267.25,917.78,0.1366,47.17
2024-01-04 02:45:00,22.95,10.78,58.99,627.94,AWS,us-west,t2.micro,1,1.0,0.0116,scale_down,294.6,195.42,0.0174,16.86
2024-01-04 02:50:00,10.67,48.04,373.13,498.42,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,261.77,625.69,0.0174,29.36
2024-01-04 02:55:00,83.18,62.96,144.84,313.05,GCP,us-west,B1s,1,1.0,0.012,no_action,237.89,1482.67,0.018,73.07
2024-01-04 03:00:00,47.41,33.25,440.16,702.34,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,252.88,660.89,0.1366,40.33
2024-01-04 03:05:00,28.38,66.41,211.43,996.08,AWS,us-east,B1s,1,1.0,0.012,no_action,232.43,806.28,0.018,47.39
2024-01-04 03:10:00,60.93,92.51,410.37,506.02,GCP,asia-south,B1s,1,1.0,0.012,scale_up,229.65,1615.22,0.018,76.72
2024-01-04 03:15:00,54.31,27.31,258.77,321.24,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,256.7,847.53,0.0174,40.81
2024-01-04 03:20:00,95.7,57.97,334.19,588.65,Azure,asia-south,B1s,1,1.0,0.012,scale_up,220.01,1489.65,0.018,76.84
2024-01-04 03:25:00,18.92,66.07,251.09,800.19,AWS,us-east,t2.micro,1,1.0,0.0116,no_action,251.85,826.33,0.0174,42.49
2024-01-04 03:30:00,46.57,93.39,369.69,477.03,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,221.46,1401.38,0.0174,69.98
2024-01-04 03:35:00,98.61,69.98,178.43,627.23,Azure,us-east,t2.micro,1,1.0,0.0116,scale_up,220.51,1633.14,0.0174,84.3
2024-01-04 03:40:00,32.09,74.58,399.57,706.08,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,255.28,1079.27,0.1366,53.34
2024-01-04 03:45:00,17.08,39.78,161.73,989.21,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,286.28,533.63,0.0174,28.43
2024-01-04 03:50:00,71.63,29.09,157.55,353.16,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,235.2,983.05,0.0174,50.36
2024-01-04 03:55:00,11.77,89.15,484.52,407.41,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,259.05,1035.54,0.1366,50.46
2024-01-04 04:00:00,23.19,24.37,405.54,654.66,Azure,us-west,n1-standard-1,1,3.75,0.0475,scale_down,277.48,452.14,0.1366,23.78
2024-01-04 04:05:00,37.8,43.19,396.38,829.84,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,265.28,803.47,0.1366,40.49
2024-01-04 04:10:00,46.58,79.47,267.74,907.78,GCP,us-west,B1s,1,1.0,0.012,no_action,230.89,1290.13,0.018,63.02
2024-01-04 04:15:00,82.46,86.51,180.12,957.03,AWS,us-east,B1s,1,1.0,0.012,scale_up,239.4,1748.91,0.018,84.48
2024-01-04 04:20:00,68.06,11.53,482.17,140.13,Azure,us-east,B1s,1,1.0,0.012,no_action,267.43,801.49,0.018,39.8
